# ----------------------------------------
# Bike MS - Luminate Pages
# Landing Pages
# 20160401-20171214
# ----------------------------------------

Landing Page,Sessions,% New Sessions,New Users,Bounce Rate,Pages / Session,Avg. Session Duration,Bike Registration - Join Team from Team Page (Goal 4 Conversion Rate),Bike Registration - Join Team from Team Page (Goal 4 Completions),Bike Registration - Join Team from Team Page (Goal 4 Value)
/site/Donation2?idb=573341192&df_id=57382&FR_ID=27876&mfc_pref=T&PROXY_ID=13007729&PROXY_TYPE=20&57382.donation=form1,12,58.33%,7,41.67%,4.25,00:06:31,0.00%,0,$0.00
/site/Donation2?idb=583802944&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15895002&PROXY_TYPE=20&s_subsrc=bfDskFbPfCphoto&s_src=boundlessfundraising,12,66.67%,8,33.33%,1.50,00:01:03,0.00%,0,$0.00
/site/Donation2?idb=604154914&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=12879652&PROXY_TYPE=20&NONCE_TOKEN=645137F0CF101BD09149AA22761923F9,12,8.33%,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?idb=624680366&df_id=55807&FR_ID=27037&mfc_pref=T&55807.donation=form1&PROXY_ID=13734479&PROXY_TYPE=20,12,58.33%,7,0.00%,2.25,00:03:51,0.00%,0,$0.00
/site/Donation2?idb=637409061&df_id=56881&FR_ID=27865&mfc_pref=T&PROXY_ID=12610954&PROXY_TYPE=20&56881.donation=form1&s_tafId=466768,12,100.00%,12,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?idb=638649318&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=9603845&PROXY_TYPE=20&55952.donation=form1,12,50.00%,6,58.33%,1.92,00:02:11,0.00%,0,$0.00
/site/Donation2?idb=64045113&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=10053534&PROXY_TYPE=20&55952.donation=form1,12,75.00%,9,41.67%,2.83,00:05:18,0.00%,0,$0.00
/site/Donation2?idb=653882658&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=14938848&55820.donation=form1&PROXY_TYPE=20,12,66.67%,8,0.00%,1.75,00:01:53,0.00%,0,$0.00
/site/Donation2?idb=662386435&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=15710239&57754.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=6523A903B83F399180339A2A6C868392&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,12,91.67%,11,25.00%,2.42,00:03:41,0.00%,0,$0.00
/site/Donation2?idb=663791384&df_id=57667&FR_ID=28099&mfc_pref=T&PROXY_ID=14886307&57667.donation=form1&PROXY_TYPE=20,12,58.33%,7,33.33%,2.17,00:03:20,0.00%,0,$0.00
/site/Donation2?idb=665771354&57799.donation=form1&df_id=57799&FR_ID=28215&mfc_pref=T&PROXY_ID=3948074&PROXY_TYPE=20,12,83.33%,10,16.67%,1.50,00:03:16,0.00%,0,$0.00
/site/Donation2?idb=667708599&df_id=55846&FR_ID=27003&mfc_pref=T&PROXY_ID=14866660&55846.donation=form1&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,12,66.67%,8,0.00%,1.75,00:00:38,0.00%,0,$0.00
/site/Donation2?idb=6740985&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15545169&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,12,25.00%,3,25.00%,2.92,00:04:53,0.00%,0,$0.00
/site/Donation2?idb=693910091&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=12917427&55820.donation=form1&PROXY_TYPE=20,12,66.67%,8,0.00%,2.08,00:03:29,0.00%,0,$0.00
/site/Donation2?idb=699826686&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=11777872&PROXY_TYPE=20,12,91.67%,11,8.33%,2.00,00:01:19,0.00%,0,$0.00
/site/Donation2?idb=721770052&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=15153197&55820.donation=form1&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,12,50.00%,6,66.67%,1.58,00:02:50,0.00%,0,$0.00
/site/Donation2?idb=722150934&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=2394495&PROXY_TYPE=20&55825.donation=form1,12,66.67%,8,58.33%,2.00,00:03:11,0.00%,0,$0.00
/site/Donation2?idb=729261483&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14833840&PROXY_TYPE=20&amp;df_id=57826&idb=2029645481&amp;FR_ID=28263&amp;PROXY_ID=14833840&amp;57826.donation=root&amp;PROXY_TYPE=20&amp;mfc_pref=T,12,83.33%,10,25.00%,1.83,00:02:12,0.00%,0,$0.00
/site/Donation2?idb=731741254&df_id=57667&FR_ID=28099&mfc_pref=T&PROXY_ID=12744371&57667.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=EEAD9FF27F5BC236C40F572FD4183012,12,0.00%,0,16.67%,1.83,00:03:50,0.00%,0,$0.00
/site/Donation2?idb=740446252&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=6203379&57754.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=CA2554B4F6CB33854274DDC9ABEA011C,12,0.00%,0,83.33%,1.17,00:02:55,0.00%,0,$0.00
/site/Donation2?idb=740718809&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14826091&PROXY_TYPE=20&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,12,91.67%,11,33.33%,1.33,00:00:37,0.00%,0,$0.00
/site/Donation2?idb=784037370&df_id=57382&FR_ID=27876&mfc_pref=T&PROXY_ID=11541131&PROXY_TYPE=20&57382.donation=form1,12,83.33%,10,50.00%,2.00,00:06:17,0.00%,0,$0.00
/site/Donation2?idb=78951925&df_id=58595&FR_ID=28956&mfc_pref=T&PROXY_ID=15850744&PROXY_TYPE=20&58595.donation=form1&NONCE_TOKEN=6819C72F69931C8C94D50952CA125CE9&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,12,58.33%,7,33.33%,1.58,00:01:48,0.00%,0,$0.00
/site/Donation2?idb=811223409&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=453280&55820.donation=form1&PROXY_TYPE=22&amp;df_id=55820&idb=441988888&amp;55820.donation=root&amp;FR_ID=27006&amp;PROXY_ID=453280&amp;PROXY_TYPE=22&amp;mfc_pref=T,12,75.00%,9,33.33%,2.83,00:01:31,8.33%,1,$0.00
/site/Donation2?idb=81910471&df_id=58231&FR_ID=28894&mfc_pref=T&58231.donation=form1&PROXY_ID=13073790&PROXY_TYPE=20,12,58.33%,7,16.67%,2.42,00:02:30,0.00%,0,$0.00
/site/Donation2?idb=823984954&df_id=55822&FR_ID=27695&mfc_pref=T&PROXY_ID=2173449&PROXY_TYPE=20&55822.donation=form1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,12,83.33%,10,50.00%,2.25,00:02:03,8.33%,1,$0.00
/site/Donation2?idb=837496394&df_id=58684&FR_ID=29045&mfc_pref=T&PROXY_ID=15452143&PROXY_TYPE=20&58684.donation=form1,12,83.33%,10,50.00%,1.50,00:04:16,0.00%,0,$0.00
/site/Donation2?idb=841753587&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15634772&PROXY_TYPE=20&NONCE_TOKEN=D3C4746C048CABCDC323983776C88C7F&s_subsrc=bfDskFbPfPrbdg&s_src=boundlessfundraising,12,58.33%,7,75.00%,1.58,00:02:16,0.00%,0,$0.00
/site/Donation2?idb=843089247&df_id=57382&FR_ID=27876&mfc_pref=T&PROXY_ID=5928751&PROXY_TYPE=20&57382.donation=form1,12,83.33%,10,8.33%,2.83,00:09:13,0.00%,0,$0.00
/site/Donation2?idb=851024403&df_id=55815&FR_ID=27065&mfc_pref=T&PROXY_ID=451301&55815.donation=form1&PROXY_TYPE=22,12,91.67%,11,83.33%,1.00,00:00:02,0.00%,0,$0.00
/site/Donation2?idb=852136693&df_id=57772&FR_ID=28196&mfc_pref=T&PROXY_ID=3778110&PROXY_TYPE=20&57772.donation=form1&NONCE_TOKEN=C23199D2450FEB02BC2C270215FB6E1E&s_subsrc=bfDskFbPfPrbdg&s_src=boundlessfundraising,12,66.67%,8,50.00%,2.00,00:02:32,0.00%,0,$0.00
/site/Donation2?idb=860618640&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=5495305&PROXY_TYPE=20,12,91.67%,11,8.33%,2.00,00:03:22,0.00%,0,$0.00
/site/Donation2?idb=86136860&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15859716&PROXY_TYPE=20,12,91.67%,11,16.67%,2.00,00:02:19,0.00%,0,$0.00
/site/Donation2?idb=866899740&df_id=55830&FR_ID=27060&mfc_pref=T&PROXY_ID=12444096&PROXY_TYPE=20&55830.donation=form1&s_tafId=453957,12,75.00%,9,50.00%,2.42,00:03:57,0.00%,0,$0.00
/site/Donation2?idb=871304936&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14814815&PROXY_TYPE=20,12,83.33%,10,8.33%,3.58,00:04:53,0.00%,0,$0.00
/site/Donation2?idb=871373119&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=11458261&57754.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=98CDB292CD9C29D68FAD85B9B673F4B8&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,12,91.67%,11,58.33%,1.33,00:00:12,0.00%,0,$0.00
/site/Donation2?idb=874639036&df_id=55846&FR_ID=27003&mfc_pref=T&PROXY_ID=11777872&55846.donation=form1&PROXY_TYPE=20&df_id=55846&idb=1223802847&55846.donation=root&FR_ID=27003&PROXY_ID=11777872&PROXY_TYPE=20&mfc_pref=T,12,75.00%,9,33.33%,2.92,00:02:31,0.00%,0,$0.00
/site/Donation2?idb=882427427&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=14615682&PROXY_TYPE=20&55825.donation=form1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,12,66.67%,8,41.67%,3.17,00:08:11,0.00%,0,$0.00
/site/Donation2?idb=884036341&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14805406&PROXY_TYPE=20&NONCE_TOKEN=8D13C0FB0C0BB806ACB5D804F0413EF6&s_subsrc=bfAphFbPfMsg&s_src=boundlessfundraising,12,33.33%,4,75.00%,1.42,00:02:14,0.00%,0,$0.00
/site/Donation2?idb=888934321&df_id=59534&FR_ID=29399&mfc_pref=T&59534.donation=form1&PROXY_ID=16329531&PROXY_TYPE=20&NONCE_TOKEN=571D8B6717082AB26FBC9A1BB1DD38F4&idb=1980044270,12,8.33%,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?idb=89514455&df_id=56530&56530.donation=form1&FR_ID=27426&mfc_pref=T&PROXY_ID=14892237&PROXY_TYPE=20,12,83.33%,10,75.00%,1.17,00:00:15,0.00%,0,$0.00
/site/Donation2?idb=911713051&df_id=55815&FR_ID=27065&mfc_pref=T&PROXY_ID=2383694&55815.donation=form1&PROXY_TYPE=20,12,58.33%,7,50.00%,2.42,00:03:29,0.00%,0,$0.00
/site/Donation2?idb=918167330&df_id=55846&FR_ID=27003&mfc_pref=T&PROXY_ID=13828769&55846.donation=form1&PROXY_TYPE=20&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,12,25.00%,3,0.00%,1.08,00:01:06,0.00%,0,$0.00
/site/Donation2?idb=91922805&df_id=55821&FR_ID=27053&mfc_pref=T&PROXY_ID=11359195&55821.donation=form1&PROXY_TYPE=20,12,66.67%,8,50.00%,1.92,00:03:01,0.00%,0,$0.00
/site/Donation2?idb=932790592&55829.donation=form1&df_id=55829&FR_ID=27007&mfc_pref=T&PROXY_ID=15211415&PROXY_TYPE=20,12,75.00%,9,75.00%,1.42,00:00:29,0.00%,0,$0.00
/site/Donation2?idb=942384069&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=13998140&55820.donation=form1&PROXY_TYPE=20&s_subsrc=bfIphEmPfMsg&s_src=boundlessfundraising,12,66.67%,8,75.00%,1.33,00:01:10,0.00%,0,$0.00
/site/Donation2?idb=984711803&df_id=57988&FR_ID=28811&mfc_pref=T&PROXY_ID=11292547&57988.donation=form1&PROXY_TYPE=20,12,83.33%,10,50.00%,1.33,00:02:40,0.00%,0,$0.00
/site/Donation2?idb=986525630&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15630954&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,12,66.67%,8,58.33%,1.33,00:01:04,0.00%,0,$0.00
/site/Donation2?idb=98720528&df_id=56012&FR_ID=27170&mfc_pref=T&PROXY_ID=452933&PROXY_TYPE=22&56012.donation=form1,12,91.67%,11,41.67%,2.08,00:02:09,0.00%,0,$0.00
/site/Donation2?idb=988747133&df_id=58509&58509.donation=form1&FR_ID=28911&mfc_pref=T&PROXY_ID=5083587&PROXY_TYPE=20,12,91.67%,11,8.33%,2.00,00:02:44,0.00%,0,$0.00
/site/Donation2?mfc_pref=T&PROXY_ID=14283322&55952.donation=form1&FR_ID=27061&idb=633850270&PROXY_TYPE=20&df_id=55952,12,91.67%,11,33.33%,1.50,00:02:31,0.00%,0,$0.00
/site/Donation2?PROXY_ID=14523818&s_subsrc=bfIphFbPfMsg&FR_ID=25223&51834.donation=form1&s_src=boundlessfundraising&idb=948395835&PROXY_TYPE=20&df_id=51834,12,75.00%,9,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/MessageViewer?current=true&em_id=193950.0,12,66.67%,8,41.67%,3.00,00:05:32,0.00%,0,$0.00
/site/MessageViewer?em_id=210944.0&dlv_id=271917,12,16.67%,2,25.00%,5.25,00:12:20,0.00%,0,$0.00
/site/MessageViewer?em_id=213227.0&dlv_id=274206,12,66.67%,8,66.67%,1.50,00:01:17,0.00%,0,$0.00
/site/MessageViewer?em_id=215205.0&dlv_id=276238,12,41.67%,5,58.33%,2.17,00:02:10,0.00%,0,$0.00
/site/MessageViewer?em_id=219337.0&dlv_id=280883,12,58.33%,7,50.00%,1.33,00:00:40,0.00%,0,$0.00
/site/MessageViewer?em_id=221050.0&dlv_id=282858,12,25.00%,3,50.00%,3.67,00:04:04,0.00%,0,$0.00
/site/PageNavigator/BIKE_FLN_Prizes.html,12,66.67%,8,75.00%,2.25,00:02:25,0.00%,0,$0.00
/site/PageNavigator/GEN_OHG_RunMuckBike.html,12,75.00%,9,66.67%,1.17,00:01:09,0.00%,0,$0.00
/site/PageServer?pagename=BIKE_CAS_Team_Award_Levels,12,75.00%,9,25.00%,1.50,00:01:23,0.00%,0,$0.00
/site/PageServer?pagename=BIKE_MDM_SponsorsInformation,12,66.67%,8,58.33%,2.83,00:04:27,0.00%,0,$0.00
/site/PageServer?pagename=BIKE_MNM_RW_Details,12,66.67%,8,25.00%,2.67,00:04:10,0.00%,0,$0.00
/site/PageServer/?pagename=BIKE_CAN_homepage,12,83.33%,10,50.00%,3.25,00:02:15,0.00%,0,$0.00
/site/PageServer/?pagename=BIKE_CAS_Landing_Page,12,50.00%,6,16.67%,1.33,00:00:19,0.00%,0,$0.00
/site/PageServer/?pagename=BIKE_LAM_Ride_Marshal&fr_id=20274,12,66.67%,8,83.33%,1.17,00:00:13,0.00%,0,$0.00
/site/PageServer/?pagename=BIKE_NVL_Sponsors,12,83.33%,10,91.67%,1.08,00:00:11,0.00%,0,$0.00
/site/SPageNavigator/BIKE_HOM_nutrition.html,12,66.67%,8,75.00%,1.75,00:03:22,0.00%,0,$0.00
/site/SPageNavigator/BIKE_HOM_splash.html?NONCE_TOKEN=A0A4DFCF32B48FAE78A00AE92C3DD6B8,12,8.33%,1,83.33%,1.17,00:00:33,0.00%,0,$0.00
/site/SPageNavigator/BIKE_HOM_splash.html?NONCE_TOKEN=F11C83F26EC91567EAF12D7491460777,12,8.33%,1,0.00%,4.17,00:04:33,8.33%,1,$0.00
/site/SPageServer?list_category_id=1893&starting_postal=44212&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=OHA-OHI-PPS-FB-99963734,12,91.67%,11,66.67%,2.67,00:01:51,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&fr_id=23956,12,83.33%,10,33.33%,2.00,00:05:26,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&fr_id=27048&s_tafId=452834,12,41.67%,5,16.67%,2.25,00:02:46,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&fr_id=28942,12,0.00%,0,66.67%,3.33,00:04:41,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28811&NONCE_TOKEN=E1226B09C4C6B073F19BFF7590BF3E07,12,0.00%,0,91.67%,1.08,00:00:13,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28811&s_isRegistrationThanks=true,additional_gift-$50.00,total_amount-$100.00",12,41.67%,5,0.00%,1.25,00:00:11,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27006&s_tafId=450911,12,16.67%,2,25.00%,1.58,00:00:49,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27681&s_isRegistrationThanks=true,total_amount-$50.00",12,25.00%,3,8.33%,2.75,00:03:18,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27690&s_isRegistrationThanks=true,additional_gift-$100.00,total_amount-$135.00",12,8.33%,1,0.00%,2.50,00:02:45,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27759&s_isRegistrationThanks=true,undiscounted_amount-$45.00,discount_code-COXFREE,discounted_amount-$45.00,additional_gift-$150.00,total_amount-$150.00",12,16.67%,2,8.33%,2.67,00:02:41,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27764&s_isRegistrationThanks=true,additional_gift-$75.00,total_amount-$150.00",12,16.67%,2,50.00%,3.08,00:03:55,0.00%,0,$0.00
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27871&s_isRegistrationThanks=true,additional_gift-$1,000.00,total_amount-$1,050.00",12,83.33%,10,66.67%,2.42,00:02:31,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&s_src=BF_emailbadge&fr_id=27048,12,16.67%,2,58.33%,1.75,00:01:52,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&s_subsrc=:sub_source&s_src=boundlessfundraising&fr_id=27923,12,16.67%,2,33.33%,1.17,00:00:14,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&s_subsrc=bfDskPclink&s_src=boundlessfundraising&fr_id=27695,12,8.33%,1,33.33%,1.50,00:02:41,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&s_subsrc=bfDskReg&s_src=boundlessfundraising&fr_id=27695,12,0.00%,0,50.00%,1.50,00:00:16,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_WhyBikeMS&s_src=bike-fy17-hom-ret-email&s_subsrc=event-email3-1-pps,12,75.00%,9,58.33%,1.50,00:00:46,0.00%,0,$0.00
/site/SPageServer?pagename=BIKE_HOM_WhyBikeMS&s_src=bike-fy17-mam-reg-cpc&s_subsrc=adwords-link,12,0.00%,0,41.67%,2.58,00:05:27,0.00%,0,$0.00
/site/SPageServer/?list_category_id=1556&starting_postal=02125&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=MAM-DCM-129157648-68917248,12,100.00%,12,91.67%,1.00,00:00:00,0.00%,0,$0.00
/site/SPageServer/?list_category_id=1885&pagename=BIKE_HOM_events,12,50.00%,6,16.67%,2.25,00:01:57,8.33%,1,$0.00
/site/SPageServer/?NONCE_TOKEN=15CBA906512B076277A148E95770FB21&pagename=HOM_LIB_imsapr03_goingmobile,12,33.33%,4,50.00%,1.00,00:01:00,0.00%,0,$0.00
/site/SPageServer/?NONCE_TOKEN=CEF4C5C3B3DA68B40D801D1D2ACD1C9A&pagename=BIKE_HOM_splash,12,50.00%,6,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_events&s_scr=bike-fy17-cal-reg-display&s_subsrc=googledisplay-link-conversion,12,100.00%,12,58.33%,1.17,00:00:50,0.00%,0,$0.00
/site/SPageServer/?pagename=BIKE_HOM_events&s_src=boundlessfundraising&s_subsrc=boundlessfundraising,12,33.33%,4,50.00%,2.83,00:04:20,0.00%,0,$0.00
/site/SPageServer/?s_subsrc=adwords-link-conversion&pagename=BIKE_HOM_events&s_src=bike-fy17-ohg-reg-display,12,25.00%,3,75.00%,1.33,00:00:02,0.00%,0,$0.00
/site/SPageServer/?s_subsrc=googledisplay-link-conversion&pagename=BIKE_HOM_splash&s_scr=bike-fy17-cal-reg-display,12,100.00%,12,58.33%,1.58,00:00:29,0.00%,0,$0.00
/site/SPageServer/?s_subsrc=PAE-GS&pagename=BIKE_HOM_splash&s_src=BMS-HOM-ADS,12,0.00%,0,16.67%,1.25,00:01:03,0.00%,0,$0.00
/nmss/admin/PageBuilderPreviewPage?category=1864&pagename=BIKE_CAS_2016_local_sponsors,11,18.18%,2,36.36%,2.18,00:05:10,0.00%,0,$0.00
/site/Donation2?55828.donation=form1&idb=1571373177&df_id=55828&FR_ID=27093&mfc_pref=T&PROXY_ID=15282793&PROXY_TYPE=20&55828.donation=completed,11,0.00%,0,90.91%,1.09,00:00:02,0.00%,0,$0.00
/site/Donation2?55828.donation=form1&idb=1579356147&df_id=55828&FR_ID=27092&mfc_pref=T&PROXY_ID=9978495&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,11,81.82%,9,54.55%,1.73,00:01:28,0.00%,0,$0.00
/site/Donation2?55828.donation=form1&idb=994584602&df_id=55828&FR_ID=27092&mfc_pref=T&PROXY_ID=14462217&PROXY_TYPE=20,11,100.00%,11,54.55%,2.09,00:01:46,0.00%,0,$0.00
/site/Donation2?55835.donation=form1&idb=422656489&df_id=55835&FR_ID=27059&mfc_pref=T&PROXY_ID=15209550&PROXY_TYPE=20,11,45.45%,5,18.18%,2.73,00:03:18,0.00%,0,$0.00
/site/Donation2?55835.donation=form1&idb=493199685&df_id=55835&FR_ID=27059&mfc_pref=T&PROXY_ID=8349755&PROXY_TYPE=20,11,36.36%,4,0.00%,2.82,00:03:19,0.00%,0,$0.00
/site/Donation2?55835.donation=form1&idb=556660187&df_id=55835&FR_ID=27784&mfc_pref=T&PROXY_ID=12708044&PROXY_TYPE=20&s_subsrc=:sub_source&s_src=boundlessfundraising,11,0.00%,0,100.00%,1.00,00:00:00,0.00%,0,$0.00
/site/Donation2?56020.donation=form1&idb=100998366&df_id=56020&FR_ID=27149&PROXY_ID=8987272&PROXY_TYPE=20,11,72.73%,8,9.09%,1.73,00:01:24,0.00%,0,$0.00
/site/Donation2?56020.donation=form1&idb=1560124568&df_id=56020&FR_ID=27149&mfc_pref=T&PROXY_ID=14873968&PROXY_TYPE=20,11,54.55%,6,0.00%,2.00,00:04:39,0.00%,0,$0.00
/site/Donation2?56020.donation=form1&idb=1773002013&df_id=56020&FR_ID=27149&mfc_pref=T&PROXY_ID=15211295&PROXY_TYPE=20,11,81.82%,9,0.00%,1.64,00:02:20,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1354776407&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15150945&PROXY_TYPE=20&57677.donation=root&amp;df_id=57677&amp;FR_ID=28124&amp;PROXY_ID=15150945&amp;PROXY_TYPE=20&amp;idb=1815684237&amp;mfc_pref=T,11,45.45%,5,63.64%,1.64,00:01:18,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=159349072&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=1839531&PROXY_TYPE=20&NONCE_TOKEN=608930418E22D21F72DEBB8242792506&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,11,9.09%,1,72.73%,1.45,00:04:29,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=1714559687&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15636223&PROXY_TYPE=20&NONCE_TOKEN=1C5DE8AEA9F7ECAC999E1D2EFF9311CD,11,72.73%,8,9.09%,2.27,00:02:04,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=2007833852&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=6961025&PROXY_TYPE=20,11,72.73%,8,54.55%,1.82,00:02:27,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=2026433266&df_id=57677&FR_ID=28104&mfc_pref=T&PROXY_ID=11851391&PROXY_TYPE=20&NONCE_TOKEN=A95DC7A9F1A1EA044A22A8B4B8A90BC4&s_subsrc=bfIphPfClct&s_src=boundlessfundraising,11,72.73%,8,54.55%,1.36,00:01:36,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=2124428731&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=13050449&PROXY_TYPE=20,11,18.18%,2,90.91%,1.09,00:01:17,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=277569337&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=6961025&PROXY_TYPE=20,11,45.45%,5,45.45%,1.82,00:01:24,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=711165072&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15645800&PROXY_TYPE=20&s_tafId=527129,11,54.55%,6,54.55%,1.73,00:00:59,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=79288714&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=14836056&PROXY_TYPE=20&NONCE_TOKEN=C2E20194CB878479BB100BD4FB529581,11,63.64%,7,9.09%,2.09,00:04:15,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=907704826&df_id=57677&FR_ID=28104&mfc_pref=T&PROXY_ID=11642531&PROXY_TYPE=20&57677.donation=root&amp;df_id=57677&amp;FR_ID=28104&amp;PROXY_ID=11642531&amp;PROXY_TYPE=20&amp;idb=752462138&amp;mfc_pref=T,11,90.91%,10,18.18%,1.45,00:00:52,0.00%,0,$0.00
/site/Donation2?57677.donation=form1&idb=96626425&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15332428&PROXY_TYPE=20&NONCE_TOKEN=57E0D54BEFF6C1CC24CBDD34D883B5DD&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,11,9.09%,1,72.73%,1.27,00:04:38,0.00%,0,$0.00
/site/Donation2?57798.donation=form1&idb=123411220&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=15470967&PROXY_TYPE=20&NONCE_TOKEN=2DE6661F971EEBBA7CEB23197F60DFAE&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,11,9.09%,1,100.00%,1.00,00:00:00,0.00%,0,$0.00
