# ----------------------------------------,,,,,,,
# Bike MS - Luminate Pages,,,,,,,
# Pages,,,,,,,
# 20160401-20171214,,,,,,,
# ----------------------------------------,,,,,,,
,,,,,,,
Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/site/TR/Bike/KSGBikeEvents?team_id=495369&pg=team&fr_id=28811,489,353,0:01:17,96,68.04%,38.04%,$0.00 
/site/TR/Bike/ohaBikeEvents?pg=entry&fr_id=28892&s_src=bike-fy17-oha-reg-social&s_subsrc=facebook-link-lal-awareness,489,429,0:01:40,426,76.17%,74.85%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=9004420&pg=personal&fr_id=28263,489,420,0:01:21,143,23.57%,25.15%,$0.00 
/site/SPageServer?starting_postal=57103&state=&pagename=BIKE_HOM_events,488,420,0:01:46,392,33.16%,78.89%,$0.00 
/site/TR?fr_id=27649&pg=informational&sid=13240,488,363,0:01:53,124,17.07%,31.97%,$0.00 
/site/TR/Bike/CALBikeEvents?team_id=495057&pg=team&fr_id=28217,488,310,0:01:38,165,38.32%,32.99%,$0.00 
/site/TR/Bike/NYNBikeEvents?pg=team&fr_id=27764&team_id=482445,488,316,0:01:35,17,30.43%,30.53%,$0.00 
/site/TR/Bike/WIGBikeEvents?fr_id=27039&pg=entry,488,430,0:01:00,356,24.51%,34.22%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=14025,487,406,0:04:43,360,45.03%,72.28%,$0.00 
/site/TR?fr_id=27078&pg=informational&sid=13239,487,359,0:02:06,85,50.59%,39.22%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14155,487,456,0:03:30,85,49.49%,47.43%,$0.00 
/site/TR?fr_id=28283&pg=informational&sid=14149,487,417,0:01:18,60,70.69%,29.98%,$0.00 
/site/TR/Bike/PAXBikeEvents?pg=entry&fr_id=28311&login=true,487,464,0:01:46,9,44.44%,26.90%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494982,487,253,0:01:22,36,44.44%,23.41%,$0.00 
/site/TRR?pg=tfind&fr_id=28311&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=55971&s_ptype=55971&skip_login_page=true,487,414,0:00:31,194,5.15%,5.75%,$0.00 
/site/TR?fr_id=27042&pg=informational&sid=13233,486,420,0:02:41,128,9.45%,41.56%,$0.00 
/site/TR?fr_id=28287&pg=informational&sid=13248,486,336,0:00:57,27,12.00%,13.79%,$0.00 
/site/TR?fr_id=29045&pg=informational&sid=14149,486,428,0:01:06,56,24.56%,25.10%,$0.00 
/site/TR?fr_id=29299&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=60998&s_ptype=60998,486,411,0:04:18,9,44.44%,47.53%,$0.00 
/site/TR?pg=pfind&fr_id=27694&s_redirect=true,486,472,0:06:28,152,80.62%,84.98%,$0.00 
/site/TR/Bike/KSGBikeEvents?team_id=495363&pg=team&fr_id=28811,486,321,0:02:01,217,42.20%,36.42%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=491370&pg=team&fr_id=27694,486,343,0:02:19,241,57.79%,56.58%,$0.00 
/site/TRR?pg=tfind&fr_id=28847&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=58584&s_ptype=58584&skip_login_page=true,486,429,0:00:38,302,1.66%,2.47%,$0.00 
/site/TR?fr_id=27507&pg=informational&sid=13239,485,336,0:02:37,56,18.87%,29.28%,$0.00 
/site/TR?fr_id=27805&pg=informational&sid=13242,485,402,0:02:09,27,56.25%,42.89%,$0.00 
/site/TR?fr_id=28811&pg=informational&sid=14149,485,420,0:00:39,31,61.54%,24.95%,$0.00 
/site/TR/Bike/mamBikeEvents?pg=entry&fr_id=28124&s_src=bike-fy17-mam-reg-social&s_subsrc=facebook-link-oin-Conversion,485,443,0:02:10,443,81.72%,81.65%,$0.00 
/site/TRR?pg=tfind&fr_id=27694&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=53700&s_ptype=53700,485,374,0:00:42,68,7.25%,4.74%,$0.00 
/site/SSurvey?SURVEY_ID=87165&ACTION_REQUIRED=URI_ACTION_USER_REQUESTS,484,420,0:03:15,22,38.10%,39.88%,$0.00 
/site/TR?fr_id=27048&pg=informational&sid=13230,484,405,0:01:11,29,30.00%,17.77%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13239&fr_tjoin=495173,484,365,0:01:14,8,66.67%,17.56%,$0.00 
/site/TR?fr_id=28811&pg=informational&sid=13227,484,418,0:02:35,56,29.03%,32.64%,$0.00 
/site/TR?pg=pfind&fr_id=27690&s_redirect=true,484,451,0:06:50,161,39.76%,78.31%,$0.00 
/site/TR?fr_id=28216&pg=team&team_id=532148,483,340,0:03:12,283,59.58%,60.66%,$0.00 
/site/TR?fr_id=28893&pg=informational&sid=13238,483,401,0:02:29,103,40.95%,36.23%,$0.00 
/site/TR?px=7645054&fr_id=27061&pg=personal,483,370,0:03:20,367,24.18%,48.45%,$0.00 
/site/TR/Bike/WASBikeEvents?pg=entry&fr_id=29860,483,307,0:01:24,220,38.91%,32.71%,$0.00 
/site/TR?fr_id=27178&pg=informational&sid=13230,482,380,0:00:50,26,13.64%,13.69%,$0.00 
/site/TR?fr_id=27695&pg=informational&sid=13227,482,418,0:03:50,168,49.70%,53.73%,$0.00 
/site/TR/Bike/ILDBikeEvents?pg=entry&fr_id=28197&s_src=bike-fy17-ild-reg-social&s_subsrc=facebook-link-oin-awareness,482,428,0:02:30,428,83.64%,84.85%,$0.00 
/site/TR/Bike/MAMBikeEvents?fr_id=29299&pg=entry,482,402,0:01:05,304,34.10%,34.65%,$0.00 
/site/TR?fr_id=27043&pg=informational&sid=13249,481,301,0:02:33,49,20.83%,24.53%,$0.00 
/site/TR?fr_id=29316&pg=informational&sid=13239&s_src=bike-fy18-hom-ret-email&s_subsrc=event-email1-3-pps,481,372,0:01:01,369,52.43%,45.95%,$0.00 
/site/TR/Bike/CASBikeEvents?team_id=469602&pg=team&fr_id=27876,481,370,0:01:47,84,47.67%,35.14%,$0.00 
/site/TR/Bike/MOSBikeEvents?pg=entry&fr_id=28272&s_src=bike-fy17-MOS-reg-social&s_subsrc=facebook-link-beh-awareness,481,418,0:01:37,418,75.60%,76.92%,$0.00 
/site/SPageServer/?pagename=BIKE_HOM_natlpassportprogram,480,450,0:01:51,100,46.08%,40.21%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13241,480,429,0:02:14,61,28.12%,33.12%,$0.00 
/site/TR?fr_id=28222&pg=informational&sid=13233,480,385,0:03:43,63,26.15%,33.54%,$0.00 
/site/TR?fr_id=28922&pg=entry,480,377,0:00:53,316,25.47%,30.00%,$0.00 
/site/TR?fr_id=29242&pg=informational&sid=13248,480,354,0:00:52,98,62.89%,27.71%,$0.00 
/site/TR?team_id=493096&fr_id=28198&pg=team,480,368,0:02:03,341,48.26%,48.75%,$0.00 
/site/TR/Bike/cocBikeEvents?pg=entry&fr_id=28914&s_src=bike-fy17-coc-reg-social&s_subsrc=facebook-link-oin-Conversion,480,410,0:01:47,410,80.00%,81.04%,$0.00 
/site/TR/Bike/MIGBikeEvents?pg=entry&fr_id=29308,480,329,0:01:50,203,49.75%,39.17%,$0.00 
/site/TR/Bike/MOSBikeEvents?team_id=451110&pg=team&fr_id=27053,480,363,0:01:27,46,43.48%,27.29%,$0.00 
/site/TR/Bike/NMXBikeEvents?team_id=459630&pg=team&fr_id=27735,480,283,0:01:31,136,21.28%,22.92%,$0.00 
/site/PageServer?pagename=BIKE_CAS_EventDetails_Routes,479,387,0:04:40,362,34.59%,73.49%,$0.00 
/site/SPageServer/?pagename=BIKE_HOM_pc,479,433,0:01:42,203,17.41%,28.18%,$0.00 
/site/TR?fr_id=27039&pg=informational&sid=13231,479,398,0:01:40,17,42.11%,19.83%,$0.00 
/site/TR?fr_id=27426&pg=informational&sid=13227,479,361,0:02:27,80,26.19%,39.25%,$0.00 
/site/TR?fr_id=27539&pg=informational&sid=13239,479,314,0:01:56,95,18.68%,25.89%,$0.00 
/site/TR?fr_id=28941&pg=informational&sid=13231,478,362,0:02:12,33,20.00%,26.36%,$0.00 
/site/TR?fr_id=27771&pg=informational&sid=13248,477,277,0:00:31,47,17.02%,14.05%,$0.00 
/site/TR?fr_id=28215&pg=informational&sid=13251,477,369,0:01:18,83,36.05%,32.08%,$0.00 
/site/TR?fr_id=28217&pg=informational&sid=13251,477,392,0:01:22,22,42.86%,25.79%,$0.00 
/site/TR/Bike/txhBikeEvents?pg=entry&fr_id=28263&s_src=bike-fy17-txh-reg-social&s_subsrc=facebook-link-lal-consideration,477,422,0:02:31,421,78.54%,79.04%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=497617&pg=team&fr_id=28791,477,312,0:02:06,52,45.28%,25.79%,$0.00 
/site/TR?fr_id=27690&pg=informational&sid=13238,476,397,0:01:48,57,17.24%,26.68%,$0.00 
/site/TR?fr_id=27719&pg=informational&sid=13248,476,183,0:00:24,5,0.00%,7.35%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=513845&pg=team&fr_id=29059,476,328,0:01:54,62,72.13%,38.45%,$0.00 
/site/TR/Bike/VARBikeEvents?team_id=452115&pg=team&fr_id=27059,476,308,0:02:38,50,28.00%,27.52%,$0.00 
/site/TR/Bike/wigBikeEvents?pg=entry&fr_id=28198&s_src=bike-fy17-wig-reg-social&s_subsrc=facebook-link-fbf-consideration,476,433,0:01:41,432,81.06%,82.35%,$0.00 
/site/TR?fr_id=27007&pg=informational&sid=13251,475,356,0:02:21,134,34.31%,38.32%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=24768,474,409,0:00:26,389,12.60%,16.24%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=25280,474,315,0:00:32,301,4.70%,6.54%,$0.00 
/site/TR?fr_id=27151&pg=informational&sid=13239,474,321,0:01:53,42,22.50%,28.06%,$0.00 
/site/TR?fr_id=27689&pg=informational&sid=13239,474,332,0:02:21,111,20.56%,29.11%,$0.00 
/site/TR/Bike/PAXBikeEvents?team_id=459079&pg=team&fr_id=27771,474,328,0:01:38,126,38.10%,38.61%,$0.00 
/site/TR?fr_id=27053&pg=informational&sid=13231,473,396,0:02:16,56,38.71%,30.87%,$0.00 
/site/TR?fr_id=27171&pg=informational&sid=13242,473,405,0:03:06,32,38.89%,42.71%,$0.00 
/site/TR?fr_id=28104&pg=informational&sid=13233,473,403,0:01:12,35,64.29%,24.10%,$0.00 
/site/TR?fr_id=28934&pg=informational&sid=14153,473,333,0:00:36,16,28.57%,10.78%,$0.00 
/site/TR?fr_id=28951&pg=informational&sid=14153,473,327,0:00:31,46,19.51%,9.51%,$0.00 
/site/TR?team_id=485716&fr_id=27764&pg=team,473,274,0:09:36,250,55.42%,50.32%,$0.00 
/site/TR/Bike/MDMBikeEvents?team_id=500372&pg=team&fr_id=28915,473,367,0:02:46,225,48.90%,47.99%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=494690&pg=team&fr_id=28263,473,317,0:01:12,193,38.34%,30.66%,$0.00 
/site/SPageServer?starting_postal=&state=OK&pagename=BIKE_HOM_events,472,397,0:01:30,11,30.00%,31.14%,$0.00 
/site/TR?pg=informational&fr_id=28263&sid=14153,472,383,0:01:05,275,26.45%,25.21%,$0.00 
/site/TR?fr_id=28198&pg=informational&sid=13246,471,400,0:01:38,29,44.44%,18.05%,$0.00 
/site/TR/Bike/CANBikeEvents?px=15760323&pg=personal&fr_id=28894,471,343,0:01:59,287,25.78%,28.66%,$0.00 
/site/TR/Bike/MAMBikeEvents?team_id=528403&pg=team&fr_id=28942,471,279,0:01:27,176,32.95%,30.36%,$0.00 
/site/TR/Bike/NCTBikeEvents?fr_id=27695&pg=entry,471,417,0:01:20,300,41.58%,43.74%,$0.00 
/site/TR/Bike/NMXBikeEvents?team_id=459628&pg=team&fr_id=27735,471,259,0:01:58,109,35.71%,26.96%,$0.00 
/site/TRR?pg=tfind&fr_id=29299&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=60998&s_ptype=60998&skip_login_page=true,471,408,0:00:26,269,2.60%,3.40%,$0.00 
/site/PageServer/?pagename=BIKE_CAL_Training_Safety,470,280,0:02:47,262,23.66%,54.47%,$0.00 
/site/TR?fr_id=29059&pg=informational&sid=14683,470,408,0:08:29,137,55.41%,71.91%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=team&fr_id=27006&team_id=450761,470,339,0:01:49,53,15.38%,35.53%,$0.00 
/site/TR/Bike/MNMBikeEvents?px=1897528&pg=personal&fr_id=28209,470,407,0:02:27,182,3.08%,46.17%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=450762&pg=team&fr_id=27006,470,316,0:02:04,105,29.91%,32.13%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&fr_id=27007,469,359,0:01:29,187,22.70%,34.97%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=CA&date_range=current,469,367,0:01:37,15,46.67%,37.74%,$0.00 
/site/TR?fr_id=27060&pg=informational&sid=13249,469,375,0:02:58,103,39.45%,33.90%,$0.00 
/site/TR?fr_id=27063&pg=informational&sid=13251,469,330,0:01:04,113,6.48%,13.01%,$0.00 
/site/TR?fr_id=27919&pg=informational&sid=13239,469,333,0:02:19,79,29.73%,30.06%,$0.00 
/site/TR?fr_id=29046&pg=informational&sid=13234,469,435,0:02:55,29,51.61%,30.92%,$0.00 
/site/TR?fr_id=29046&pg=informational&sid=14146,469,405,0:04:33,39,36.96%,40.94%,$0.00 
/site/TR?fr_id=29316&pg=informational&sid=13239&s_src=bike-fy18-hom-ret-email&s_subsrc=event-email1-2-pps,469,344,0:01:19,339,42.77%,39.45%,$0.00 
/site/TR/Bike/COCBikeEvents?fr_id=28914&pg=entry,469,406,0:00:48,332,30.12%,37.31%,$0.00 
/site/TR/Bike/NYNBikeEvents?sid=13794&type=fr_informational&pg=informational&fr_id=27764,469,318,0:01:58,121,30.58%,30.06%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28278,468,291,0:04:29,149,34.44%,48.93%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=team&fr_id=27695&team_id=455753&s_src=boundlessfundraising&s_subsrc=:sub_source,468,249,0:01:19,61,59.02%,23.93%,$0.00 
/site/TR/Bike/PAXBikeEvents?team_id=500521&pg=team&fr_id=28909,468,346,0:01:29,120,45.83%,42.31%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=472770&pg=team&fr_id=27923,468,344,0:01:51,45,48.15%,29.70%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=496187&pg=team&fr_id=28263,468,359,0:02:40,332,52.52%,50.85%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13838,467,421,0:03:30,163,42.01%,38.76%,$0.00 
/site/TR?fr_id=27923&pg=informational&sid=13237,467,445,0:01:54,42,58.82%,28.91%,$0.00 
/site/TR?fr_id=28894&pg=informational&sid=13234,467,431,0:03:06,27,46.15%,32.55%,$0.00 
/site/TR?px=16177382&fr_id=29047&pg=personal,467,334,0:07:10,331,73.57%,66.17%,$0.00 
/site/TR/Bike/nynBikeEvents?pg=entry&fr_id=29055&s_src=bike-fy17-nyn-reg-social&s_subsrc=facebook-link-pps-conversion,467,406,0:03:16,406,75.00%,75.37%,$0.00 
/site/PageServer?pagename=BIKE_PAE_fundraising,466,406,0:04:20,351,39.44%,69.10%,$0.00 
/site/TR?fr_id=27190&pg=team&team_id=456582,466,325,0:03:28,300,5.67%,63.30%,$0.00 
/site/TR?fr_id=28956&pg=informational&sid=14153,466,356,0:00:40,26,19.05%,11.16%,$0.00 
/site/TR/Bike/CANBikeEvents?px=15681048&pg=personal&fr_id=28894,466,335,0:04:56,306,61.18%,62.88%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=entry&fr_id=28124&s_src=bike-fy17-MAM-reg-social&s_subsrc=facebook-link-cyc-awareness,466,411,0:01:33,411,78.64%,77.90%,$0.00 
/site/TR?fr_id=28099&pg=entry&s_src=boundlessfundraising&s_subsrc=boundlessfundraising,465,342,0:01:04,336,27.35%,26.67%,$0.00 
/site/TR/Bike/PAEBikeEvents?team_id=495183&pg=team&fr_id=28216,465,354,0:01:44,191,32.98%,31.61%,$0.00 
/site/TR?fr_id=27718&pg=informational&sid=13239,464,314,0:02:05,58,26.42%,30.17%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=none&s_fr_tm_opt=none&ptype=55492&s_ptype=55492,464,385,0:03:33,19,59.09%,43.97%,$0.00 
/site/TR?fr_id=28428&pg=informational&sid=13231,464,382,0:01:56,39,58.14%,31.90%,$0.00 
/site/TR?fr_id=29042&pg=informational&sid=13247,464,339,0:00:37,19,5.56%,6.90%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=450769&pg=team&fr_id=27006,464,270,0:02:25,136,43.07%,36.64%,$0.00 
/site/TR/Bike/mosBikeEvents?pg=entry&fr_id=28272&s_src=bike-fy17-mos-reg-social&s_subsrc=facebook-link-cyc-conversion,464,411,0:01:38,411,83.94%,80.82%,$0.00 
/site/TR?fr_id=27649&pg=informational&sid=13248,463,211,0:00:34,37,35.71%,11.45%,$0.00 
/site/TR?fr_id=28124&pg=entry&s_src=boundlessfundraising&s_subsrc=boundlessfundraising,463,345,0:01:59,326,56.75%,53.13%,$0.00 
/site/TR?fr_id=28428&pg=informational&sid=14153,463,327,0:00:35,16,70.00%,10.58%,$0.00 
/site/TR?fr_id=28894&pg=informational&sid=13229,463,395,0:02:33,106,42.61%,41.68%,$0.00 
/site/TR?fr_id=28936&pg=informational&sid=14153,463,326,0:00:35,20,28.57%,9.50%,$0.00 
/site/TR?fr_id=28099&pg=personal&px=15679102,462,270,0:03:16,255,57.03%,53.03%,$0.00 
/site/TR?fr_id=28814&pg=informational&sid=14153,462,341,0:00:37,18,23.08%,12.99%,$0.00 
/site/TR?fr_id=28943&pg=informational&sid=14153,462,329,0:00:38,21,15.38%,9.96%,$0.00 
/site/TR?fr_id=29086&pg=informational&sid=13242,462,389,0:03:32,46,21.82%,42.86%,$0.00 
/site/TR/Bike/PAEBikeEvents?team_id=495462&pg=team&fr_id=28216,462,347,0:01:29,181,44.92%,36.58%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=507110&pg=team&fr_id=29042,462,360,0:01:54,21,50.00%,43.51%,$0.00 
/site/TR/Bike/UTUBikeEvents?px=14233709&pg=personal&fr_id=27426,462,334,0:03:24,296,50.84%,49.57%,$0.00 
/site/SPageNavigator/BIKE_HOM_volunteers.html,461,391,0:00:53,276,34.42%,35.57%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=FL&date_range=past,461,381,0:00:51,6,42.86%,27.98%,$0.00 
/site/TR?fr_id=29316&pg=informational&sid=13227,461,392,0:01:57,45,52.08%,26.68%,$0.00 
/site/TR/Bike/VARBikeEvents?pg=entry&fr_id=27059&login=true,461,422,0:01:27,9,11.11%,17.57%,$0.00 
/site/TR?fr_id=27876&pg=informational&sid=13228,460,369,0:03:35,140,55.48%,45.65%,$0.00 
/site/TR?fr_id=28911&pg=informational&sid=13246,460,365,0:01:45,24,26.09%,17.39%,$0.00 
/site/TR?fr_id=29047&pg=informational&sid=13247,460,346,0:00:42,51,4.35%,8.04%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=496875&pg=team&fr_id=28791,460,288,0:01:08,54,56.00%,21.30%,$0.00 
/site/TR/Bike/VARBikeEvents?pg=entry&fr_id=28847&s_src=bike-fy17-var-reg-post&s_subsrc=facebook-nws-cyc-consideration,460,405,0:02:14,405,77.59%,77.83%,$0.00 
/site/TR?fr_id=27703&pg=informational&sid=13242,459,418,0:01:52,50,41.18%,33.55%,$0.00 
/site/TR?fr_id=28894&pg=informational&sid=13246,459,404,0:01:54,29,35.71%,16.99%,$0.00 
/site/TR?fr_id=29316&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=new&s_fr_tm_opt=new&ptype=61075&s_ptype=61075,459,409,0:03:59,43,83.72%,40.31%,$0.00 
/site/TR/Bike/COCBikeEvents?team_id=501591&pg=team&fr_id=28914,459,286,0:02:11,98,26.60%,23.75%,$0.00 
/site/TR/Bike/FLNBikeEvents?fr_id=27711&pg=entry,459,397,0:01:20,313,29.71%,39.43%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=490790&pg=team&fr_id=28105,459,311,0:02:45,201,40.69%,41.39%,$0.00 
/site/TR?fr_id=28914&pg=entry,458,405,0:01:35,290,24.14%,43.67%,$0.00 
/site/TR?fr_id=29046&pg=informational&sid=14443,458,416,0:02:26,26,60.00%,31.22%,$0.00 
/site/TR?fr_id=29358&pg=informational&sid=13242,458,394,0:01:10,28,58.62%,31.88%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=496918&pg=team&fr_id=28791,458,323,0:01:16,44,45.65%,24.67%,$0.00 
/site/TR?fr_id=27735&pg=informational&sid=13233,457,390,0:05:23,84,41.57%,46.61%,$0.00 
/site/TR/Bike/COCBikeEvents?pg=team&fr_id=27037&team_id=467454&s_tafId=451553,457,286,0:02:36,277,17.69%,50.77%,$0.00 
/site/TR?fr_id=27784&pg=informational&sid=13248,456,291,0:00:35,30,19.23%,10.53%,$0.00 
/site/TR?fr_id=28099&pg=informational&sid=13227,456,384,0:03:38,72,42.68%,42.98%,$0.00 
/site/TR?team_id=501043&fr_id=28922&pg=team,456,393,0:01:32,390,64.19%,60.75%,$0.00 
/site/TR/Bike/MOSBikeEvents?fr_id=27053&pg=entry,456,383,0:01:33,290,34.36%,44.52%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=536976&pg=team&fr_id=29889,456,343,0:01:58,145,53.69%,39.47%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=NY&date_range=past,455,335,0:01:06,7,71.43%,31.65%,$0.00 
/site/SPageServer?starting_postal=&state=DE&pagename=BIKE_HOM_events,455,377,0:01:36,7,50.00%,36.48%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=14171,455,400,0:03:21,55,55.17%,36.04%,$0.00 
/site/TR/Bike/NYNBikeEvents?team_id=483359&pg=team&fr_id=27764,455,341,0:02:26,254,34.62%,44.62%,$0.00 
/site/TR/Bike/VARBikeEvents?team_id=512120&pg=team&fr_id=28847,455,347,0:02:57,316,54.55%,52.09%,$0.00 
/site/TR?fr_id=28384&pg=informational&sid=13248,454,236,0:00:57,22,31.82%,11.45%,$0.00 
/site/TR/Bike/KYWBikeEvents?pg=entry&fr_id=25686,454,368,0:01:00,329,17.33%,35.24%,$0.00 
/site/TR/Bike/wigBikeEvents?pg=entry&fr_id=28198&s_src=bike-fy17-wig-reg-social&s_subsrc=facebook-link-oin-awareness,454,400,0:02:38,400,81.75%,83.04%,$0.00 
/site/TR?fr_id=27693&pg=informational&sid=13238,453,399,0:01:42,19,30.00%,29.14%,$0.00 
/site/TR?fr_id=27805&pg=informational&sid=13239,453,310,0:02:17,55,22.22%,28.26%,$0.00 
/site/TR?fr_id=28222&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=55518&s_ptype=55518,453,365,0:05:16,8,36.36%,38.85%,$0.00 
/site/TR?fr_id=28283&pg=informational&sid=14146,453,388,0:01:29,41,28.89%,25.17%,$0.00 
/site/TR?fr_id=28791&pg=informational&sid=13239&fr_tjoin=496932,453,359,0:00:52,27,20.83%,15.67%,$0.00 
/site/TR/Bike/INIBikeEvents?team_id=465823&pg=team&fr_id=27716,453,362,0:02:33,152,32.91%,43.27%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28958,452,243,0:03:01,83,38.37%,41.15%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28263&s_isRegistrationThanks=true,additional_gift-$100.00,total_amount-$175.00",452,404,0:06:42,71,45.33%,63.94%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_view=report-personal&pc2_page=progress&fr_id=27003,452,385,0:03:30,335,24.78%,49.56%,$0.00 
/site/TR?fr_id=27784&pg=informational&sid=13239,452,295,0:02:23,51,32.65%,29.42%,$0.00 
/site/TR?fr_id=27905&pg=informational&sid=13231,452,311,0:02:07,28,37.14%,25.88%,$0.00 
/site/TR?fr_id=28287&pg=informational&sid=14056&tab=ind,452,327,0:01:42,36,54.05%,33.41%,$0.00 
/site/TR?fr_id=29242&pg=informational&sid=14056&tab=team,452,326,0:00:49,25,33.33%,19.69%,$0.00 
/site/TR?fr_id=29300&pg=informational&sid=13242,452,397,0:01:08,23,47.83%,30.53%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=495173,452,344,0:01:57,24,68.42%,29.87%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=495571&pg=team&fr_id=28263,452,344,0:02:56,273,48.57%,49.34%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&fr_id=28897,451,320,0:03:39,144,29.19%,53.22%,$0.00 
/site/TR?fr_id=27080&pg=informational&sid=13249,451,336,0:02:39,39,18.18%,27.49%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=13243,451,398,0:01:37,27,31.03%,16.19%,$0.00 
/site/TR?team_id=495201&fr_id=28263&pg=team,451,336,0:01:52,296,41.33%,49.67%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=entry&fr_id=28216&s_src=bike-fy17-pax-reg-cpc&s_subsrc=adwords-link-ongoing,451,420,0:02:34,420,39.31%,72.28%,$0.00 
/site/TR?fr_id=28124&pg=informational&sid=13227,450,388,0:03:47,41,19.61%,39.78%,$0.00 
/site/TR?fr_id=29178&pg=informational&sid=14146,450,393,0:03:00,99,44.76%,43.11%,$0.00 
/site/TR?team_id=495268&fr_id=28216&pg=team,450,295,0:01:43,277,48.38%,41.78%,$0.00 
/site/TR?fr_id=28215&pg=informational&sid=13249,449,373,0:02:27,76,26.25%,31.63%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=13239&s_fr_tm_opt=existing&s_ptype=55490,448,349,0:00:47,40,35.48%,12.50%,$0.00 
/site/TR?fr_id=28813&pg=informational&sid=13233,448,401,0:02:07,94,60.00%,35.27%,$0.00 
/site/TR?fr_id=29035&pg=informational&sid=13239,448,322,0:00:56,62,27.12%,18.53%,$0.00 
/site/TR?px=15620046&fr_id=28263&pg=personal,448,293,0:04:47,287,53.98%,58.26%,$0.00 
/site/TR?team_id=452029&fr_id=27061&pg=team,448,277,0:07:38,258,45.95%,48.21%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=team&fr_id=28105&team_id=490802,448,342,0:01:31,23,36.00%,36.38%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=450828&pg=team&fr_id=27006,448,361,0:01:29,155,40.26%,37.72%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494714,448,330,0:01:53,23,64.71%,27.68%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=7346217&pg=personal&fr_id=28263,448,323,0:03:38,278,56.79%,57.59%,$0.00 
/site/TR/Bike/utuBikeEvents?pg=entry&fr_id=28813&s_src=bike-fy17-utu-reg-social&s_subsrc=facebook-link-cyc-awareness,448,414,0:01:50,411,87.38%,87.28%,$0.00 
/site/SPageServer/?s_subsrc=OHA-GC&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS,447,430,0:07:52,274,41.85%,93.74%,$0.00 
