# ----------------------------------------
# Bike MS - Luminate Pages
# Exit Pages
# 20160401-20171214
# ----------------------------------------

Page,Exits,Pageviews,% Exit
/site/Donation2?idb=1283911099&df_id=58702&FR_ID=29052&mfc_pref=T&PROXY_ID=14915091&58702.donation=form1&PROXY_TYPE=20,4,6,66.67%
/site/Donation2?idb=1284691028&57801.donation=completed&df_id=57801&FR_ID=28217&mfc_pref=T&PROXY_ID=15684118&PROXY_TYPE=20&idb=1284691028,4,4,100.00%
/site/Donation2?idb=1286857877&df_id=58509&58509.donation=completed&FR_ID=28911&mfc_pref=T&PROXY_ID=15485194&PROXY_TYPE=20&idb=1286857877,4,7,57.14%
/site/Donation2?idb=1289214420&df_id=58830&FR_ID=29059&mfc_pref=T&PROXY_ID=15811272&58830.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=952450849E3F5910EA9C6788BA77A511&s_subsrc=bfDskFbPfPrbdg&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=1289716537&df_id=55815&FR_ID=27065&mfc_pref=T&PROXY_ID=14657810&55815.donation=completed&PROXY_TYPE=20&idb=1289716537,4,4,100.00%
/site/Donation2?idb=1291620662&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15547782&PROXY_TYPE=20&NONCE_TOKEN=6EFF46D407DD009A5B62C703FEB33F94&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,8,50.00%
/site/Donation2?idb=1292162710&df_id=57988&FR_ID=28811&mfc_pref=T&PROXY_ID=16175821&57988.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=A35C5A625062A0D4FD020B5BEA794551&s_subsrc=bfDskFbPfCphoto&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1293620264&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=7860423&57754.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=9A1B06862AE707E6A0897D889EE31E0C&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1294100520&df_id=55822&FR_ID=27694&mfc_pref=T&PROXY_ID=2068111&PROXY_TYPE=20&55822.donation=form1&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1297076704&df_id=55754&55754.donation=form1&FR_ID=27190&mfc_pref=T&PROXY_ID=14940868&PROXY_TYPE=20,4,9,44.44%
/site/Donation2?idb=1297268893&df_id=55822&FR_ID=27694&mfc_pref=T&PROXY_ID=8790204&PROXY_TYPE=20&55822.donation=form1,4,5,80.00%
/site/Donation2?idb=1297921027&df_id=55830&FR_ID=27060&mfc_pref=T&PROXY_ID=14538950&PROXY_TYPE=20&55830.donation=form1,4,7,57.14%
/site/Donation2?idb=1299992717&df_id=55827&FR_ID=27178&mfc_pref=T&PROXY_ID=9907245&PROXY_TYPE=20&55827.donation=form1,4,9,44.44%
/site/Donation2?idb=1300078441&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=13629615&PROXY_TYPE=20&55952.donation=form1,4,8,50.00%
/site/Donation2?idb=1302381979&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=1884004&PROXY_TYPE=20&57849.donation=form1&NONCE_TOKEN=0BC14C302EB9499DF8EC8288DE43BCD7,4,4,100.00%
/site/Donation2?idb=1302533580&df_id=56881&FR_ID=27865&mfc_pref=T&PROXY_ID=13734095&PROXY_TYPE=20&56881.donation=form1,4,8,50.00%
/site/Donation2?idb=1302785807&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=13012471&55820.donation=form1&PROXY_TYPE=20,4,6,66.67%
/site/Donation2?idb=1306787383&df_id=57382&FR_ID=27876&mfc_pref=T&PROXY_ID=14977804&PROXY_TYPE=20&57382.donation=form1&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,7,57.14%
/site/Donation2?idb=1309873740&df_id=57134&FR_ID=27905&mfc_pref=T&PROXY_ID=15445653&PROXY_TYPE=20&57134.donation=form1,4,6,66.67%
/site/Donation2?idb=1312549912&df_id=55821&FR_ID=27053&mfc_pref=T&PROXY_ID=14464448&55821.donation=form1&PROXY_TYPE=20,4,6,66.67%
/site/Donation2?idb=1313413655&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14781559&PROXY_TYPE=20&NONCE_TOKEN=5B7FDDDD425FE049163C2955EE2F3D51&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1313999202&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=14991885&55820.donation=form1&PROXY_TYPE=20,4,10,40.00%
/site/Donation2?idb=1315312619&57826.donation=completed&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=6308395&PROXY_TYPE=20&idb=1315312619,4,4,100.00%
/site/Donation2?idb=1316922250&58513.donation=form1&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=3550776&PROXY_TYPE=20&NONCE_TOKEN=462BF86DEFF196C3E26FDDBCB06348E1&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1317412627&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=8253992&PROXY_TYPE=20&55952.donation=form1&s_subsrc=bfAphFbPfMsg&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=1317546522&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=15622846&57754.donation=form1&PROXY_TYPE=20,4,4,100.00%
/site/Donation2?idb=1317573305&df_id=58680&58680.donation=form1&FR_ID=29046&mfc_pref=T&PROXY_ID=16134473&PROXY_TYPE=20&NONCE_TOKEN=4EB50BAF2BCD3C20FDF1C4CBC615D444,4,7,57.14%
/site/Donation2?idb=1319772160&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=15741431&57754.donation=form1&PROXY_TYPE=20&s_subsrc=bfAphSmsPfMsg&s_src=boundlessfundraising,4,6,66.67%
/site/Donation2?idb=1320255345&df_id=55822&FR_ID=27695&mfc_pref=T&PROXY_ID=3732750&PROXY_TYPE=20&55822.donation=form1&s_subsrc=bfAphFbPfMsg&s_src=boundlessfundraising,4,6,66.67%
/site/Donation2?idb=1320758243&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=15012438&PROXY_TYPE=20&55952.donation=form1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,4,6,66.67%
/site/Donation2?idb=1321594480&df_id=58231&FR_ID=28894&mfc_pref=T&58231.donation=completed&PROXY_ID=8578835&PROXY_TYPE=20&idb=1321594480,4,6,66.67%
/site/Donation2?idb=1321809533&57801.donation=form1&df_id=57801&FR_ID=28217&mfc_pref=T&PROXY_ID=14586057&PROXY_TYPE=20&NONCE_TOKEN=06CB950F54C624A4A32594815D5D722F&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1322766659&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=13943426&55820.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=1081199D2D8B134AA21939C217E3DEFE&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1322967235&df_id=58231&FR_ID=28894&mfc_pref=T&58231.donation=form1&PROXY_ID=16217020&PROXY_TYPE=20&NONCE_TOKEN=9D2BFB83495141BA62A5CEC1A6C2DAB7&s_subsrc=bfDskFbPfDonor&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=1323097202&df_id=57897&57897.donation=form1&FR_ID=28311&mfc_pref=T&PROXY_ID=13016094&PROXY_TYPE=20&NONCE_TOKEN=7AF7A1BD7AC8BB7DB71F68E1F9F126A7,4,4,100.00%
/site/Donation2?idb=1324765119&df_id=55807&FR_ID=27037&mfc_pref=T&55807.donation=form1&PROXY_ID=467498&PROXY_TYPE=22,4,6,66.67%
/site/Donation2?idb=1324773828&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=10035160&PROXY_TYPE=20&55952.donation=form1&s_tafId=453968,4,5,80.00%
/site/Donation2?idb=1325550653&57799.donation=completed&df_id=57799&FR_ID=28215&mfc_pref=T&PROXY_ID=16307910&PROXY_TYPE=20&idb=1325550653,4,5,80.00%
/site/Donation2?idb=132797513&df_id=58223&58223.donation=form1&FR_ID=28892&mfc_pref=T&PROXY_ID=15679654&PROXY_TYPE=20&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,4,6,66.67%
/site/Donation2?idb=132858714&df_id=56012&FR_ID=27170&mfc_pref=T&PROXY_ID=15319202&PROXY_TYPE=20&56012.donation=form1&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,6,66.67%
/site/Donation2?idb=1328694826&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15547423&PROXY_TYPE=20&NONCE_TOKEN=1197473569F8D538C71184EE07EE355F&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1328886660&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=13439181&PROXY_TYPE=20&55952.donation=form1&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,4,8,50.00%
/site/Donation2?idb=1329457585&df_id=55802&FR_ID=27775&mfc_pref=T&PROXY_ID=15310232&PROXY_TYPE=20&55802.donation=form1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1329968739&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=12744095&PROXY_TYPE=20&NONCE_TOKEN=B21A00BB5E5B0A545A97A3BDDA028EB6,4,11,36.36%
/site/Donation2?idb=1330125911&df_id=57165&FR_ID=27919&mfc_pref=T&PROXY_ID=7632166&57165.donation=form1&PROXY_TYPE=20&s_subsrc=:sub_source&s_src=boundlessfundraising,4,7,57.14%
/site/Donation2?idb=1331149585&df_id=56880&FR_ID=27805&mfc_pref=T&PROXY_ID=7046736&PROXY_TYPE=20&56880.donation=form1,4,7,57.14%
/site/Donation2?idb=1331611277&df_id=56880&FR_ID=27805&mfc_pref=T&PROXY_ID=15296833&PROXY_TYPE=20&56880.donation=completed&idb=1331611277,4,7,57.14%
/site/Donation2?idb=1332224677&58513.donation=form1&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=15858109&PROXY_TYPE=20&NONCE_TOKEN=6D1B42CE93E9C917D9FD5558A82C6036&s_subsrc=bfAphFbPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1332688950&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=13815385&PROXY_TYPE=20&NONCE_TOKEN=405243F0164E3BDF9482CD24B7CF30F9,4,6,66.67%
/site/Donation2?idb=1333191214&58513.donation=form1&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=14851210&PROXY_TYPE=20&NONCE_TOKEN=646102499FCC8BE2CFB9B3CAED17B58C&s_tafId=561875,4,4,100.00%
/site/Donation2?idb=133491859&df_id=55822&FR_ID=27695&mfc_pref=T&PROXY_ID=15358468&PROXY_TYPE=20&55822.donation=form1&s_tafId=544363,4,5,80.00%
/site/Donation2?idb=1335812097&df_id=55822&FR_ID=27694&mfc_pref=T&PROXY_ID=10554951&PROXY_TYPE=20&55822.donation=form1&s_subsrc=:sub_source&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1336964834&df_id=55817&FR_ID=27048&mfc_pref=T&PROXY_ID=13819180&PROXY_TYPE=20&55817.donation=form1&idb=37127960,4,4,100.00%
/site/Donation2?idb=1337715893&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=15385658&PROXY_TYPE=20&55825.donation=form1,4,12,33.33%
/site/Donation2?idb=1339135325&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=15914140&55820.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=065CA7A3125AA1EB8BA3DA40B0D8064C&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1339457735&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=11598171&PROXY_TYPE=20,4,7,57.14%
/site/Donation2?idb=1339489047&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=13967381&PROXY_TYPE=20&NONCE_TOKEN=11FC44F9AF5841E64AA9B13E5F3C2D66&s_subsrc=bfDskFbPfPrbdg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1340914896&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=15622487&57754.donation=form1&PROXY_TYPE=20&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,4,6,66.67%
/site/Donation2?idb=1343048393&57774.donation=form1&df_id=57774&FR_ID=28197&mfc_pref=T&PROXY_ID=15820538&PROXY_TYPE=20,4,5,80.00%
/site/Donation2?idb=1343396446&df_id=57196&FR_ID=27923&mfc_pref=T&PROXY_ID=13551567&PROXY_TYPE=20&57196.donation=form1&s_subsrc=:sub_source&s_src=boundlessfundraising,4,6,66.67%
/site/Donation2?idb=1343856214&df_id=55819&FR_ID=27704&mfc_pref=T&PROXY_ID=2052053&PROXY_TYPE=20&55819.donation=form1,4,6,66.67%
/site/Donation2?idb=1344079177&df_id=57988&FR_ID=28811&mfc_pref=T&PROXY_ID=12535721&57988.donation=form1&PROXY_TYPE=20,4,4,100.00%
/site/Donation2?idb=1344846578&df_id=59305&FR_ID=29242&mfc_pref=T&PROXY_ID=12739061&PROXY_TYPE=20&59305.donation=form1&s_tafId=617626,4,11,36.36%
/site/Donation2?idb=1345013113&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15645028&PROXY_TYPE=20&NONCE_TOKEN=8C079DD3EBA79A46B6EADD597F29C2BA&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1346871604&df_id=58231&FR_ID=28894&mfc_pref=T&58231.donation=form1&PROXY_ID=8639972&PROXY_TYPE=20&NONCE_TOKEN=33D28BE6D09EE891861FF45F64FECA1F,4,7,57.14%
/site/Donation2?idb=1347750628&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15684124&PROXY_TYPE=20&NONCE_TOKEN=6794A43CBF9F2A73FAA8446D5EBD196F&s_subsrc=:sub_source&s_src=boundlessfundraising,4,7,57.14%
/site/Donation2?idb=1348428233&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=15470967&PROXY_TYPE=20&55952.donation=form1,4,24,16.67%
/site/Donation2?idb=134850918&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=495340&PROXY_TYPE=22,4,6,66.67%
/site/Donation2?idb=1350545403&df_id=57196&FR_ID=27923&mfc_pref=T&PROXY_ID=9996668&PROXY_TYPE=20&57196.donation=form1,4,7,57.14%
/site/Donation2?idb=1351941319&df_id=55810&55810.donation=form1&FR_ID=27711&mfc_pref=T&PROXY_ID=15378344&PROXY_TYPE=20,4,7,57.14%
/site/Donation2?idb=1352891896&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14849809&PROXY_TYPE=20&NONCE_TOKEN=D593543194AF07F69F3784B02AACB6C7&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=135361573&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=12628345&PROXY_TYPE=20&55825.donation=form1&s_tafId=465282,4,4,100.00%
/site/Donation2?idb=1354014270&df_id=55813&55813.donation=form1&FR_ID=27043&mfc_pref=T&PROXY_ID=3060468&PROXY_TYPE=20,4,4,100.00%
/site/Donation2?idb=1354027314&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=1841648&57754.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=8F80B8BAD31D37EA20BB9CA5996D8897,4,4,100.00%
/site/Donation2?idb=1354041572&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=15635736&55820.donation=form1&PROXY_TYPE=20&amp;df_id=55820&idb=173220180&amp;55820.donation=root&amp;FR_ID=28105&amp;PROXY_ID=15635736&amp;PROXY_TYPE=20&amp;mfc_pref=T,4,8,50.00%
/site/Donation2?idb=1357275480&df_id=58566&FR_ID=28942&mfc_pref=T&PROXY_ID=7733853&PROXY_TYPE=20&58566.donation=form1&NONCE_TOKEN=73AF80560BAB6C7BC8698D9B0B89D60A&s_subsrc=bfDskFbPfCphoto&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1359657247&df_id=58535&FR_ID=28915&mfc_pref=T&PROXY_ID=2312344&PROXY_TYPE=20&58535.donation=form1&NONCE_TOKEN=0FA798F8317981D0605BE5196E280A85&s_tafId=612657,4,5,80.00%
/site/Donation2?idb=1359791256&df_id=55807&FR_ID=27037&mfc_pref=T&55807.donation=form1&PROXY_ID=2133224&PROXY_TYPE=20,4,5,80.00%
/site/Donation2?idb=1360389330&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=15604949&PROXY_TYPE=20&55825.donation=completed&idb=1360389330,4,4,100.00%
/site/Donation2?idb=1360459158&df_id=56880&FR_ID=27805&mfc_pref=T&PROXY_ID=8689282&PROXY_TYPE=20&56880.donation=form1&s_subsrc=bfIphEmPfMsg&s_src=boundlessfundraising,4,7,57.14%
/site/Donation2?idb=1361130536&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15684380&PROXY_TYPE=20&NONCE_TOKEN=393B4AE5CC8BEAAA16CE0AA60449465B&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1361199443&df_id=57382&FR_ID=27876&mfc_pref=T&PROXY_ID=8614527&PROXY_TYPE=20&57382.donation=form1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=13640639&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=16018640&PROXY_TYPE=20&NONCE_TOKEN=EB2E5E3B005CCA3D770929583471B711&s_subsrc=bfIphFbPfSched&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=1364375384&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15701887&PROXY_TYPE=20&NONCE_TOKEN=5C5DA181419DC0E29BDAB807073CE036&s_tafId=573912,4,4,100.00%
/site/Donation2?idb=1365091650&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=11617727&PROXY_TYPE=20&55952.donation=form1,4,7,57.14%
/site/Donation2?idb=1367523916&df_id=55821&FR_ID=27053&mfc_pref=T&PROXY_ID=15197803&55821.donation=form1&PROXY_TYPE=20&s_subsrc=bfIphFbPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=136764467&df_id=55819&FR_ID=27249&mfc_pref=T&PROXY_ID=11917509&PROXY_TYPE=20&55819.donation=form1&idb=431872284,4,4,100.00%
/site/Donation2?idb=1369791140&df_id=58680&58680.donation=form1&FR_ID=29046&mfc_pref=T&PROXY_ID=14782822&PROXY_TYPE=20&NONCE_TOKEN=D761CCF7AA245BA05FA460C816294496,4,5,80.00%
/site/Donation2?idb=1371684895&df_id=58509&58509.donation=form1&FR_ID=28911&mfc_pref=T&PROXY_ID=1911873&PROXY_TYPE=20&NONCE_TOKEN=A95C44F997EC014A4198B713C48AE0DD&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1371973510&df_id=55822&FR_ID=27695&mfc_pref=T&PROXY_ID=15389866&PROXY_TYPE=20&55822.donation=form1,4,5,80.00%
/site/Donation2?idb=1372680937&57774.donation=form1&df_id=57774&FR_ID=28197&mfc_pref=T&PROXY_ID=15740660&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1374753272&df_id=57667&FR_ID=28099&mfc_pref=T&PROXY_ID=15594400&57667.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=90C727B7049BA1E82AEAE997C725C0A3,4,5,80.00%
/site/Donation2?idb=1376165141&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=15622758&57754.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=F6BF1E905B25E9D23907E35E0CE9729E&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1376571127&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=15382385&PROXY_TYPE=20&55952.donation=form1&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1376918421&df_id=56012&FR_ID=27170&mfc_pref=T&PROXY_ID=8816712&PROXY_TYPE=20&56012.donation=form1,4,4,100.00%
/site/Donation2?idb=1378926474&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=15433732&PROXY_TYPE=20&57849.donation=form1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,4,9,44.44%
/site/Donation2?idb=1378947330&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15711491&PROXY_TYPE=20&NONCE_TOKEN=175D85907A4D79DA8090C8170F89EA3A&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=13805444&55829.donation=form1&df_id=55829&FR_ID=27007&mfc_pref=T&PROXY_ID=3011284&PROXY_TYPE=20&s_tafId=450961,4,5,80.00%
"/site/Donation2?idb=1381768503&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=8932182&PROXY_TYPE=20&s_isRegistrationThanks=true,total_amount-$125.00",4,7,57.14%
/site/Donation2?idb=1382908981&df_id=56012&FR_ID=27170&mfc_pref=T&PROXY_ID=7038370&PROXY_TYPE=20&56012.donation=form1,4,6,66.67%
/site/Donation2?idb=1382985217&df_id=58223&58223.donation=form1&FR_ID=28892&mfc_pref=T&PROXY_ID=15415290&PROXY_TYPE=20&NONCE_TOKEN=23775FDDD3A2F8893368E33381A665E8&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=1383820185&df_id=55815&FR_ID=27065&mfc_pref=T&PROXY_ID=15393382&55815.donation=form1&PROXY_TYPE=20,4,6,66.67%
/site/Donation2?idb=1384425970&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=15352478&PROXY_TYPE=20&57849.donation=form1&NONCE_TOKEN=3D98C7326DDABEEF57FBE01E0EAEE4A7&s_tafId=614246,4,4,100.00%
/site/Donation2?idb=1384836234&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=7597240&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=1384935899&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=15297286&55820.donation=form1&PROXY_TYPE=20&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1385032706&df_id=55824&FR_ID=27084&mfc_pref=T&PROXY_ID=14964073&PROXY_TYPE=20&55824.donation=form1&s_tafId=455164,4,5,80.00%
/site/Donation2?idb=1385804441&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=15427002&PROXY_TYPE=20&55825.donation=form1&s_subsrc=bfAphSmsPfMsg&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1387511551&df_id=58509&58509.donation=form1&FR_ID=28911&mfc_pref=T&PROXY_ID=16221742&PROXY_TYPE=20&NONCE_TOKEN=ACEB601A8E0A87135285E6C1BDAD7B5B&idb=95666344,4,5,80.00%
/site/Donation2?idb=1392202726&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15544937&PROXY_TYPE=20&NONCE_TOKEN=293CC3F99874E797B5E20D647E107BDD&idb=915588275,4,4,100.00%
/site/Donation2?idb=1392377146&df_id=55846&FR_ID=27003&mfc_pref=T&PROXY_ID=14781818&55846.donation=form1&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=1393158331&df_id=55827&FR_ID=27178&mfc_pref=T&PROXY_ID=13579498&PROXY_TYPE=20&55827.donation=form1&s_subsrc=bfDskFbPfPpic&s_src=boundlessfundraising,4,7,57.14%
/site/Donation2?idb=1393192378&df_id=55807&FR_ID=27037&mfc_pref=T&55807.donation=form1&PROXY_ID=1866835&PROXY_TYPE=20&amp;55807.donation=root&amp;df_id=55807&idb=236366041&amp;FR_ID=27037&amp;PROXY_ID=1866835&am=,4,11,36.36%
/site/Donation2?idb=1394088731&df_id=55813&55813.donation=form1&FR_ID=27043&mfc_pref=T&PROXY_ID=1632715&PROXY_TYPE=20,4,5,80.00%
/site/Donation2?idb=1394869844&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=12768076&PROXY_TYPE=20&NONCE_TOKEN=F841DE8BC258136631614D0FFAB25111,4,6,66.67%
/site/Donation2?idb=1395713241&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=9894897&55820.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=73359EADF9C37E28261CE05B5BF84B43&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1396812984&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=14019768&55820.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=DCD6B5A66653639C9FE8FD3D033F231B&s_src=FB_Donate_Share,4,35,11.43%
/site/Donation2?idb=1398648748&df_id=58682&FR_ID=29047&mfc_pref=T&PROXY_ID=8123554&58682.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=078157C2E0DE9E7C0BE1BBD11E9DE990&s_tafId=565857,4,4,100.00%
/site/Donation2?idb=13986824&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=14514985&PROXY_TYPE=20&57849.donation=form1,4,4,100.00%
/site/Donation2?idb=1399785166&df_id=58509&58509.donation=form1&FR_ID=28911&mfc_pref=T&PROXY_ID=15483657&PROXY_TYPE=20&NONCE_TOKEN=EAC0524270BC3A3854452722BAD1BC69&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1403295417&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=14542133&PROXY_TYPE=20&55952.donation=form1&s_subsrc=bfIphLiPfMsg&s_src=boundlessfundraising,4,5,80.00%
/site/Donation2?idb=140333245&df_id=55815&FR_ID=27065&mfc_pref=T&PROXY_ID=1778046&55815.donation=form1&PROXY_TYPE=20,4,10,40.00%
/site/Donation2?idb=1403561740&df_id=57754&FR_ID=28791&mfc_pref=T&PROXY_ID=15820926&57754.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=0A07A4C698DA929D8903AD07C0629C13,4,4,100.00%
/site/Donation2?idb=1403710235&df_id=55827&FR_ID=27178&mfc_pref=T&PROXY_ID=10676989&PROXY_TYPE=20&55827.donation=form1,4,7,57.14%
/site/Donation2?idb=140627928&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=13919826&55820.donation=form1&PROXY_TYPE=20&s_subsrc=bfAphFbPfSched&s_src=boundlessfundraising,4,4,100.00%
/site/Donation2?idb=1408007675&58513.donation=completed&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=12521922&PROXY_TYPE=20&idb=1408007675,4,4,100.00%
